,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
0,파츄리,나기사 : 할마마마도 밉고 유모도 밉습니다ㅠㅠ,2,2,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
1,아리황태녀,내 법적대리인~어마마마,4,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
2,경호남편 세진마눌,두사람 권력싸움에 아리를 그만이용해요~,4,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
3,소향,그리고 사칭해서 댓글 달가나 황품 단톡방 들어와서 사칭 글 쓰는 것 좀 그만하시오. 종딩들도 그거 범죄라는 거 다 아오.,2,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
4,소향,혁이  편 아닌 출연자는 무조건 발성 잘맛되었다고 몰아가는 그분. 이젠 은황후 본체 까지 까네요.  아떻게 은황후본체에게 발성을운운하지?,1,3,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
5,깜장냥이,써니존예,5,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
6,ah42****,전수경 발성 연습좀해라 딕션 존나구리네,1,12,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
7,티코,진짜 로코 쫌 찍어줘요ㅜㅜ악역이제 그만했으면,9,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
8,jerr****,신성록 로코가자,13,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
9,카이트,역시 아리공주..참 잘했어요,9,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
10,황후의품격짱,황후의품격 메이킹DVD&대본집 추진카페 개설했습니다 가수요조사중 http://cafe.daum.net/thelastempress,6,1,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
11,babi,❤️,5,0,"장나라, 오아린 법정대리인 결정 ‘진심의 승리’","재생수 529,991","2,831",241,24
